year,bula_h,regtyp,pli0095_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2011,Saxony,Urban regions,At least once per week,0.1468459152016546,41903,0.1434568635701239,0.1502349668331853
2011,Saxony,Urban regions,Never,0.0796277145811789,41903,0.07703564052830125,0.08221978863405655
2011,Saxony,Rural regions,Seldom,0.4539170506912442,41903,0.4491499857373673,0.4586841156451211
2011,Saxony,Rural regions,At least once per month,0.33986175115207373,41903,0.3353264920178173,0.3443970102863302
2011,Saxony,Rural regions,At least once per week,0.11059907834101383,41903,0.10759605951781125,0.11360209716421642
2011,Saxony,Rural regions,Never,0.0956221198156682,41903,0.0928064115075734,0.098437828123763
2011,Saxony-Anhalt,Urban regions,Seldom,0.49107142857142855,41903,0.4862847500275205,0.4958581071153366
2011,Saxony-Anhalt,Urban regions,At least once per month,0.32589285714285715,41903,0.32140503746736815,0.33038067681834615
2011,Saxony-Anhalt,Urban regions,At least once per week,0.10714285714285714,41903,0.10418139549140881,0.11010431879430546
2011,Saxony-Anhalt,Urban regions,Never,0.07589285714285714,41903,0.07335717315629307,0.0784285411294212
2011,Saxony-Anhalt,Rural regions,Seldom,0.44202066590126293,41903,0.43726551988593987,0.446775811916586
2011,Saxony-Anhalt,Rural regions,At least once per month,0.3375430539609644,41903,0.3330153614008287,0.3420707465211001
2011,Saxony-Anhalt,Rural regions,At least once per week,0.1251435132032147,41903,0.12197536059957224,0.12831166580685716
2011,Saxony-Anhalt,Rural regions,Never,0.09529276693455797,41903,0.09248140012831574,0.09810413374080021
2011,Thuringa,Urban regions,Seldom,0.4585635359116022,41903,0.45379256221661896,0.46333450960658545
2011,Thuringa,Urban regions,At least once per month,0.34806629834254144,41903,0.34350523381551296,0.3526273628695699
2011,Thuringa,Urban regions,At least once per week,0.12430939226519337,41903,0.12115031076444903,0.12746847376593773
2011,Thuringa,Urban regions,Never,0.06906077348066299,41903,0.06663299030688223,0.07148855665444374
2011,Thuringa,Rural regions,Seldom,0.4043419267299864,41903,0.3996429162112228,0.40904093724875007
2011,Thuringa,Rural regions,At least once per month,0.3175033921302578,41903,0.3130462349843497,0.3219605492761659
2011,Thuringa,Rural regions,At least once per week,0.13975576662143827,41903,0.13643583402590387,0.14307569921697266
2011,Thuringa,Rural regions,Never,0.1383989145183175,41903,0.13509253293255982,0.1417052961040752
2015,Schleswig-Holstein,Urban regions,Seldom,0.48760330578512395,38036,0.482579936194228,0.4926266753760199
2015,Schleswig-Holstein,Urban regions,At least once per month,0.28512396694214875,38036,0.2805867360229175,0.28966119786138
2015,Schleswig-Holstein,Urban regions,Never,0.11570247933884298,38036,0.11248786269943936,0.1189170959782466
2015,Schleswig-Holstein,Urban regions,At least once per week,0.1115702479338843,38036,0.10840619020966195,0.11473430565810665
2015,Schleswig-Holstein,Rural regions,Seldom,0.4840182648401826,38036,0.4789959181155854,0.48904061156477985
2015,Schleswig-Holstein,Rural regions,At least once per month,0.3013698630136986,38036,0.2967584691180471,0.30598125690935013
2015,Schleswig-Holstein,Rural regions,Never,0.1156773211567732,38036,0.11246300830472325,0.11889163400882316
2015,Schleswig-Holstein,Rural regions,At least once per week,0.0989345509893455,38036,0.09593393227115625,0.10193516970753476
2015,Hamburg,Urban regions,Seldom,0.4838012958963283,38036,0.47877901937756384,0.4888235724150928
2015,Hamburg,Urban regions,At least once per month,0.3023758099352052,38036,0.29776005290342356,0.3069915669669868
2015,Hamburg,Urban regions,Never,0.12311015118790497,38036,0.11980814330592625,0.1264121590698837
2015,Hamburg,Urban regions,At least once per week,0.09071274298056156,38036,0.0878264304547476,0.09359905550637553
2015,Lower Saxony,Urban regions,Seldom,0.48810656517602286,38036,0.4830830726973823,0.4931300576546634
2015,Lower Saxony,Urban regions,At least once per month,0.30922930542340626,38036,0.3045845170989929,0.3138740937478196
2015,Lower Saxony,Urban regions,At least once per week,0.120837297811608,38036,0.11756167579080792,0.12411291983240808
2015,Lower Saxony,Urban regions,Never,0.0818268315889629,38036,0.07907216641624808,0.08458149676167771
2015,Lower Saxony,Rural regions,Seldom,0.43943298969072164,38036,0.4344450780818875,0.4444209012995558
2015,Lower Saxony,Rural regions,At least once per month,0.3485824742268041,38036,0.3437935149344493,0.3533714335191589
2015,Lower Saxony,Rural regions,At least once per week,0.1333762886597938,38036,0.12995953829099113,0.1367930390285965
2015,Lower Saxony,Rural regions,Never,0.07860824742268041,38036,0.07590357377788579,0.08131292106747504
2015,Bremen,Urban regions,Seldom,0.5454545454545454,38036,0.5404504383761918,0.550458652532899
2015,Bremen,Urban regions,At least once per month,0.2620320855614973,38036,0.2576127739158869,0.26645139720710775
2015,Bremen,Urban regions,At least once per week,0.10695187165775401,38036,0.10384595156075295,0.11005779175475507
2015,Bremen,Urban regions,Never,0.0855614973262032,38036,0.08275040511408843,0.08837258953831797
2015,North Rhine-Westphalia,Urban regions,Seldom,0.4008067473414008,38036,0.39588170893992536,0.40573178574287627
2015,North Rhine-Westphalia,Urban regions,At least once per month,0.35001833516685,38036,0.3452248145197609,0.3548118558139391
2015,North Rhine-Westphalia,Urban regions,At least once per week,0.16153281994866153,38036,0.1578342650172414,0.16523137488008166
2015,North Rhine-Westphalia,Urban regions,Never,0.08764209754308765,38036,0.08480027043581602,0.09048392465035927
2015,North Rhine-Westphalia,Rural regions,Seldom,0.4444444444444444,38036,0.4394506444976898,0.44943824439119906
2015,North Rhine-Westphalia,Rural regions,At least once per month,0.35185185185185186,38036,0.34705257597925093,0.3566511277244528
2015,North Rhine-Westphalia,Rural regions,Never,0.1111111111111111,38036,0.10795275470891666,0.11426946751330555
2015,North Rhine-Westphalia,Rural regions,At least once per week,0.09259259259259259,38036,0.0896795426236524,0.09550564256153278
2015,Hesse,Urban regions,Seldom,0.443204202232436,38036,0.4382118115818456,0.44819659288302643
2015,Hesse,Urban regions,At least once per month,0.3519369665134603,38036,0.34713742536030506,0.3567365076666155
2015,Hesse,Urban regions,At least once per week,0.11162179908076166,38036,0.10845710228268791,0.1147864958788354
2015,Hesse,Urban regions,Never,0.09323703217334209,38036,0.09031490064480217,0.096159163701882
2015,Hesse,Rural regions,Seldom,0.4632768361581921,38036,0.4582654933250341,0.4682881789913501
2015,Hesse,Rural regions,At least once per month,0.3192090395480226,38036,0.31452410925949703,0.32389396983654817
2015,Hesse,Rural regions,At least once per week,0.14124293785310735,38036,0.13774286419594203,0.14474301151027266
2015,Hesse,Rural regions,Never,0.07627118644067797,38036,0.07360364516341522,0.07893872771794072
2015,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.44301628106255353,38036,0.438024106697733,0.44800845542737405
2015,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.32305055698371893,38036,0.31835083663316877,0.3277502773342691
2015,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.11825192802056556,38036,0.11500677614793571,0.1214970798931954
2015,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.11568123393316196,38036,0.11246687383078718,0.11889559403553673
2015,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.46206896551724136,38036,0.45705853143996444,0.4670793995945183
2015,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.2896551724137931,38036,0.2850965470000382,0.29421379782754803
2015,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.16091954022988506,38036,0.1572266631908829,0.1646124172688872
2015,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.08735632183908046,38036,0.08451868739740007,0.09019395628076085
2015,Baden-Wuerttemberg,Urban regions,Seldom,0.43941504178272983,38036,0.4344271521886492,0.4444029313768105
2015,Baden-Wuerttemberg,Urban regions,At least once per month,0.34366295264623953,38036,0.33888998522490416,0.3484359200675749
2015,Baden-Wuerttemberg,Urban regions,At least once per week,0.14275766016713093,38036,0.13924197344239742,0.14627334689186444
2015,Baden-Wuerttemberg,Urban regions,Never,0.07416434540389973,38036,0.07153090686574982,0.07679778394204963
2015,Baden-Wuerttemberg,Rural regions,At least once per month,0.37797619047619047,38036,0.3731032132901488,0.38284916766223215
2015,Baden-Wuerttemberg,Rural regions,Seldom,0.35714285714285715,38036,0.3523274071942009,0.3619583070915134
2015,Baden-Wuerttemberg,Rural regions,At least once per week,0.18452380952380953,38036,0.18062537269895504,0.18842224634866403
2015,Baden-Wuerttemberg,Rural regions,Never,0.08035714285714286,38036,0.0776251441065567,0.08308914160772903
2015,Bavaria,Urban regions,Seldom,0.47179231153270096,38036,0.46677540002335716,0.47680922304204476
2015,Bavaria,Urban regions,At least once per month,0.327009485771343,38036,0.322294902631066,0.33172406891161993
2015,Bavaria,Urban regions,At least once per week,0.11432850723914129,38036,0.11113055295093321,0.11752646152734936
2015,Bavaria,Urban regions,Never,0.08686969545681478,38036,0.0840392213938774,0.08970016951975215
2015,Bavaria,Rural regions,Seldom,0.40321217244294166,38036,0.3982823026669119,0.40814204221897143
2015,Bavaria,Rural regions,At least once per month,0.3626373626373626,38036,0.3578057931892339,0.36746893208549136
2015,Bavaria,Rural regions,At least once per week,0.13989856297548606,38036,0.1364124607718386,0.1433846651791335
2015,Bavaria,Rural regions,Never,0.09425190194420964,38036,0.09131555459171908,0.0971882492967002
2015,Berlin,Urban regions,Seldom,0.47628657921291623,38036,0.47126731941137007,0.4813058390144624
2015,Berlin,Urban regions,At least once per month,0.3168516649848638,38036,0.3121759917119161,0.32152733825781143
2015,Berlin,Urban regions,At least once per week,0.1099899091826438,38036,0.1068455471832887,0.1131342711819989
2015,Berlin,Urban regions,Never,0.09687184661957618,38036,0.09389927633739092,0.09984441690176143
2015,Brandenburg,Urban regions,Seldom,0.5657894736842105,38036,0.5608082475561355,0.5707706998122856
2015,Brandenburg,Urban regions,At least once per month,0.3157894736842105,38036,0.31111801671870004,0.320460930649721
2015,Brandenburg,Urban regions,Never,0.06578947368421052,38036,0.06329798318027821,0.06828096418814283
2015,Brandenburg,Urban regions,At least once per week,0.05263157894736842,38036,0.0503874836089671,0.054875674285769734
2015,Brandenburg,Rural regions,Seldom,0.5048439181916039,38036,0.4998192397355852,0.5098685966476226
2015,Brandenburg,Rural regions,At least once per month,0.30462863293864373,38036,0.3000031997231439,0.3092540661541436
2015,Brandenburg,Rural regions,Never,0.10441334768568353,38036,0.10134015020653007,0.10748654516483698
2015,Brandenburg,Rural regions,At least once per week,0.0861141011840689,38036,0.0832947980338168,0.088933404334321
2015,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.36363636363636365,38036,0.3588019369063173,0.36847079036641
2015,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.3333333333333333,38036,0.32859579873004163,0.338070867936625
2015,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.2878787878787879,38036,0.28332848352664464,0.29242909223093116
2015,Mecklenburg-Western Pomerania,Urban regions,Never,0.015151515151515152,38036,0.013923874121917437,0.016379156181112867
2015,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.43149284253578735,38036,0.42651531789686664,0.43647036717470805
2015,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.34355828220858897,38036,0.3387856611856707,0.3483309032315072
2015,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.15337423312883436,38036,0.1497527989582421,0.15699566729942663
2015,Mecklenburg-Western Pomerania,Rural regions,Never,0.07157464212678936,38036,0.0689839742416326,0.07416531001194612
2015,Saxony,Urban regions,Seldom,0.4619105199516324,38036,0.45690020727699,0.4669208326262748
2015,Saxony,Urban regions,At least once per month,0.3542926239419589,38036,0.34948580702293125,0.3590994408609865
2015,Saxony,Urban regions,At least once per week,0.10399032648125756,38036,0.10092263647122328,0.10705801649129183
2015,Saxony,Urban regions,Never,0.07980652962515115,38036,0.07708309196542439,0.08252996728487792
2015,Saxony,Rural regions,Seldom,0.42938659058487877,38036,0.4244120397017442,0.43436114146801336
2015,Saxony,Rural regions,At least once per month,0.38516405135520687,38036,0.380273462529897,0.3900546401805167
2015,Saxony,Rural regions,At least once per week,0.10984308131241084,38036,0.10670055956783955,0.11298560305698213
2015,Saxony,Rural regions,Never,0.07560627674750357,38036,0.07294943264496928,0.07826312085003787
2015,Saxony-Anhalt,Urban regions,Seldom,0.47572815533980584,38036,0.4707091651452664,0.4807471455343453
2015,Saxony-Anhalt,Urban regions,At least once per month,0.2766990291262136,38036,0.27220307373348823,0.28119498451893893
2015,Saxony-Anhalt,Urban regions,At least once per week,0.1262135922330097,38036,0.12287614538282537,0.12955103908319404
2015,Saxony-Anhalt,Urban regions,Never,0.12135922330097088,38036,0.11807750934925111,0.12464093725269064
2015,Saxony-Anhalt,Rural regions,Seldom,0.4192139737991266,38036,0.4142550822925363,0.4241728653057169
2015,Saxony-Anhalt,Rural regions,At least once per month,0.34788937409024745,38036,0.3431026337184282,0.3526761144620667
2015,Saxony-Anhalt,Rural regions,At least once per week,0.13537117903930132,38036,0.13193293568915296,0.13880942238944968
2015,Saxony-Anhalt,Rural regions,Never,0.0975254730713246,38036,0.09454397068670034,0.10050697545594886
2015,Thuringa,Urban regions,Seldom,0.5460526315789473,38036,0.5410490768368695,0.5510561863210252
2015,Thuringa,Urban regions,At least once per month,0.28618421052631576,38036,0.28164192362680834,0.2907264974258232
2015,Thuringa,Urban regions,At least once per week,0.10526315789473684,38036,0.10217894385667523,0.10834737193279845
2015,Thuringa,Urban regions,Never,0.0625,38036,0.06006732384138988,0.06493267615861012
2015,Thuringa,Rural regions,Seldom,0.4497751124437781,38036,0.444775613539164,0.4547746113483922
2015,Thuringa,Rural regions,At least once per month,0.3268365817091454,38036,0.32212263970168475,0.3315505237166061
2015,Thuringa,Rural regions,At least once per week,0.12293853073463268,38036,0.11963850233551934,0.12623855913374601
2015,Thuringa,Rural regions,Never,0.10044977511244378,38036,0.0974288090626187,0.10347074116226887
2017,Schleswig-Holstein,Urban regions,Seldom,0.4691780821917808,45410,0.46458796681971,0.47376819756385163
2017,Schleswig-Holstein,Urban regions,At least once per month,0.3356164383561644,45410,0.3312732229240172,0.3399596537883116
2017,Schleswig-Holstein,Urban regions,At least once per week,0.11643835616438356,45410,0.11348818794372148,0.11938852438504563
2017,Schleswig-Holstein,Urban regions,Never,0.07876712328767123,45410,0.07628948714913675,0.08124475942620571
2017,Schleswig-Holstein,Rural regions,Seldom,0.4452887537993921,45410,0.4407175070007673,0.4498600005980169
2017,Schleswig-Holstein,Rural regions,At least once per month,0.3161094224924012,45410,0.31183288433709533,0.3203859606477071
2017,Schleswig-Holstein,Rural regions,At least once per week,0.12917933130699089,45410,0.12609443052486172,0.13226423208912005
2017,Schleswig-Holstein,Rural regions,Never,0.1094224924012158,45410,0.10655125248465883,0.11229373231777279
2017,Hamburg,Urban regions,Seldom,0.5042918454935622,45410,0.49969315347906973,0.5088905375080547
2017,Hamburg,Urban regions,At least once per month,0.24034334763948498,45410,0.23641323456238053,0.24427346071658942
2017,Hamburg,Urban regions,Never,0.15450643776824036,45410,0.15118207229689784,0.15783080323958287
2017,Hamburg,Urban regions,At least once per week,0.10085836909871244,45410,0.09808855676907946,0.10362818142834543
2017,Lower Saxony,Urban regions,Seldom,0.4128274616079494,45410,0.40829903349492075,0.4173558897209781
2017,Lower Saxony,Urban regions,At least once per month,0.35140018066847334,45410,0.3470091171204793,0.35579124421646735
2017,Lower Saxony,Urban regions,At least once per week,0.13640469738030714,45410,0.13324787520018347,0.1395615195604308
2017,Lower Saxony,Urban regions,Never,0.0993676603432701,45410,0.09661611533433445,0.10211920535220576
2017,Lower Saxony,Rural regions,Seldom,0.3939393939393939,45410,0.3894451871187025,0.3984336007600853
2017,Lower Saxony,Rural regions,At least once per month,0.3541666666666667,45410,0.34976776361439055,0.3585655697189428
2017,Lower Saxony,Rural regions,At least once per week,0.18055555555555555,45410,0.17701765594095936,0.18409345517015174
2017,Lower Saxony,Rural regions,Never,0.07133838383838384,45410,0.06897098897345015,0.07370577870331753
2017,Bremen,Urban regions,Seldom,0.4863636363636364,45410,0.4817664855630633,0.4909607871642095
2017,Bremen,Urban regions,At least once per month,0.2636363636363636,45410,0.25958380652777496,0.26768892074495226
2017,Bremen,Urban regions,At least once per week,0.17727272727272728,45410,0.17376012295743076,0.1807853315880238
2017,Bremen,Urban regions,Never,0.07272727272727272,45410,0.07033873164944796,0.07511581380509749
2017,North Rhine-Westphalia,Urban regions,Seldom,0.4269309131320615,45410,0.4223814242035859,0.4314804020605371
2017,North Rhine-Westphalia,Urban regions,At least once per month,0.34284126690127803,45410,0.33847548528386096,0.3472070485186951
2017,North Rhine-Westphalia,Urban regions,At least once per week,0.1491016854973143,45410,0.14582556076352227,0.15237781023110636
2017,North Rhine-Westphalia,Urban regions,Never,0.08112613446934618,45410,0.07861489191732088,0.08363737702137147
2017,North Rhine-Westphalia,Rural regions,At least once per month,0.4396551724137931,45410,0.4350899273290939,0.4442204174984923
2017,North Rhine-Westphalia,Rural regions,Seldom,0.3879310344827586,45410,0.3834491798894809,0.39241288907603633
2017,North Rhine-Westphalia,Rural regions,At least once per week,0.1206896551724138,45410,0.11769334730301502,0.12368596304181258
2017,North Rhine-Westphalia,Rural regions,Never,0.05172413793103448,45410,0.04968712259371571,0.053761153268353255
2017,Hesse,Urban regions,Seldom,0.4309623430962343,45410,0.42640753078333804,0.4355171554091306
2017,Hesse,Urban regions,At least once per month,0.3417015341701534,45410,0.3373392374137898,0.34606383092651705
2017,Hesse,Urban regions,At least once per week,0.13249651324965134,45410,0.12937821134680527,0.1356148151524974
2017,Hesse,Urban regions,Never,0.09483960948396095,45410,0.09214473855477404,0.09753448041314786
2017,Hesse,Rural regions,Seldom,0.3881019830028329,45410,0.38361976707897305,0.3925841989266927
2017,Hesse,Rural regions,At least once per month,0.3342776203966006,45410,0.32993871131620833,0.33861652947699283
2017,Hesse,Rural regions,At least once per week,0.20113314447592068,45410,0.1974462615806177,0.20482002737122365
2017,Hesse,Rural regions,Never,0.0764872521246459,45410,0.07404271691407288,0.07893178733521891
2017,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.4080717488789238,45410,0.40355128379479294,0.4125922139630546
2017,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.34618834080717487,45410,0.3418124863421942,0.35056419527215554
2017,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.14170403587443947,45410,0.1384963637841872,0.14491170796469174
2017,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.10403587443946188,45410,0.1012277445524229,0.10684400432650087
2017,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.3759213759213759,45410,0.37146636795574556,0.3803763838870063
2017,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.3366093366093366,45410,0.3322629527740287,0.34095572044464456
2017,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.20147420147420148,45410,0.1977849817843221,0.20516342116408084
2017,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.085995085995086,45410,0.08341644190935797,0.08857373008081403
2017,Baden-Wuerttemberg,Urban regions,Seldom,0.4083769633507853,45410,0.4038559740812737,0.41289795262029694
2017,Baden-Wuerttemberg,Urban regions,At least once per month,0.3735976065818998,45410,0.3691481285461093,0.37804708461769027
2017,Baden-Wuerttemberg,Urban regions,At least once per week,0.13799551234106208,45410,0.13482326117698118,0.14116776350514298
2017,Baden-Wuerttemberg,Urban regions,Never,0.0800299177262528,45410,0.0775342121021491,0.0825256233503565
2017,Baden-Wuerttemberg,Rural regions,Seldom,0.3668639053254438,45410,0.3624310725383922,0.37129673811249536
2017,Baden-Wuerttemberg,Rural regions,At least once per month,0.3668639053254438,45410,0.3624310725383922,0.37129673811249536
2017,Baden-Wuerttemberg,Rural regions,At least once per week,0.1804733727810651,45410,0.17693610105951746,0.18401064450261273
2017,Baden-Wuerttemberg,Rural regions,Never,0.08579881656804733,45410,0.08322284029316715,0.08837479284292751
2017,Bavaria,Urban regions,Seldom,0.4140461215932914,45410,0.40951572317013796,0.41857652001644485
2017,Bavaria,Urban regions,At least once per month,0.3411949685534591,45410,0.3368342296617856,0.3455557074451326
2017,Bavaria,Urban regions,At least once per week,0.1519916142557652,45410,0.148689514358941,0.1552937141525894
2017,Bavaria,Urban regions,Never,0.09276729559748427,45410,0.09009898047742558,0.09543561071754296
2017,Bavaria,Rural regions,Seldom,0.4017467248908297,45410,0.3972375296981995,0.4062559200834599
2017,Bavaria,Rural regions,At least once per month,0.36899563318777295,45410,0.36455743066357976,0.37343383571196614
2017,Bavaria,Rural regions,At least once per week,0.14716157205240174,45410,0.14390312318616003,0.15042002091864345
2017,Bavaria,Rural regions,Never,0.08209606986899563,45410,0.07957119349492726,0.084620946243064
2017,Berlin,Urban regions,Seldom,0.4659206510681587,45410,0.4613324843183189,0.4705088178179985
2017,Berlin,Urban regions,At least once per month,0.3275686673448627,45410,0.3232519315537714,0.33188540313595394
2017,Berlin,Urban regions,At least once per week,0.12004069175991862,45410,0.11705134799789386,0.12303003552194337
2017,Berlin,Urban regions,Never,0.08646998982706001,45410,0.08388490717174071,0.08905507248237932
2017,Brandenburg,Urban regions,Seldom,0.6136363636363636,45410,0.6091578491154422,0.618114878157285
2017,Brandenburg,Urban regions,At least once per month,0.25,45410,0.2460172691652581,0.25398273083474193
2017,Brandenburg,Urban regions,At least once per week,0.07954545454545454,45410,0.07705665924688553,0.08203424984402356
2017,Brandenburg,Urban regions,Never,0.056818181818181816,45410,0.054688956132424305,0.05894740750393933
2017,Brandenburg,Rural regions,Seldom,0.46602972399150744,45410,0.46144148881413155,0.4706179591688833
2017,Brandenburg,Rural regions,At least once per month,0.3333333333333333,45410,0.3289974851875704,0.33766918147909625
2017,Brandenburg,Rural regions,At least once per week,0.10084925690021232,45410,0.09807955566037364,0.103618958140051
2017,Brandenburg,Rural regions,Never,0.09978768577494693,45410,0.09703097457599488,0.10254439697389897
2017,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.5189873417721519,45410,0.5143917974845955,0.5235828860597083
2017,Mecklenburg-Western Pomerania,Urban regions,At least once per week,0.21518987341772153,45410,0.21141003239123446,0.2189697144442086
2017,Mecklenburg-Western Pomerania,Urban regions,Seldom,0.20253164556962025,45410,0.19883520698271606,0.20622808415652444
2017,Mecklenburg-Western Pomerania,Urban regions,Never,0.06329113924050633,45410,0.06105162364487533,0.06553065483613733
2017,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.3967611336032389,45410,0.3922613716510719,0.4012608955554059
2017,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.3340080971659919,45410,0.3296700597596083,0.3383461345723755
2017,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.20040485829959515,45410,0.19672297925978563,0.20408673733940466
2017,Mecklenburg-Western Pomerania,Rural regions,Never,0.06882591093117409,45410,0.06649743503894119,0.07115438682340698
2017,Saxony,Urban regions,Seldom,0.4300341296928328,45410,0.4254805157499969,0.43458774363566866
2017,Saxony,Urban regions,At least once per month,0.366325369738339,45410,0.36189390825662376,0.37075683122005426
2017,Saxony,Urban regions,At least once per week,0.13310580204778158,45410,0.12998143634418968,0.13623016775137348
2017,Saxony,Urban regions,Never,0.07053469852104664,45410,0.068179658356232,0.07288973868586128
2017,Saxony,Rural regions,At least once per month,0.43060959792477305,45410,0.4260552391011162,0.4351639567484299
2017,Saxony,Rural regions,Seldom,0.3852140077821012,45410,0.38073797418326405,0.3896900413809383
2017,Saxony,Rural regions,At least once per week,0.10765239948119326,45410,0.10480164899107838,0.11050314997130814
2017,Saxony,Rural regions,Never,0.07652399481193256,45410,0.07407892116412935,0.07896906845973577
2017,Saxony-Anhalt,Urban regions,Seldom,0.4022346368715084,45410,0.3977245446069591,0.4067447291360577
2017,Saxony-Anhalt,Urban regions,At least once per month,0.3743016759776536,45410,0.36985051088857274,0.3787528410667345
2017,Saxony-Anhalt,Urban regions,At least once per week,0.1564245810055866,45410,0.15308344019798445,0.15976572181318874
2017,Saxony-Anhalt,Urban regions,Never,0.0670391061452514,45410,0.06473885027325804,0.06933936201724475
2017,Saxony-Anhalt,Rural regions,Seldom,0.42126514131897713,45410,0.4167236561191813,0.425806626518773
2017,Saxony-Anhalt,Rural regions,At least once per month,0.32166890982503366,45410,0.31737249975975756,0.32596531989030975
2017,Saxony-Anhalt,Rural regions,At least once per week,0.17092866756393002,45410,0.16746621586912652,0.17439111925873352
2017,Saxony-Anhalt,Rural regions,Never,0.08613728129205922,45410,0.08355670691500779,0.08871785566911065
2017,Thuringa,Urban regions,Seldom,0.44482758620689655,45410,0.4402568083405731,0.44939836407322
2017,Thuringa,Urban regions,At least once per month,0.296551724137931,45410,0.29235078265720277,0.30075266561865927
2017,Thuringa,Urban regions,At least once per week,0.16206896551724137,45410,0.1586794752727694,0.16545845576171334
2017,Thuringa,Urban regions,Never,0.09655172413793103,45410,0.09383520991115746,0.09926823836470461
2017,Thuringa,Rural regions,Seldom,0.40350877192982454,45410,0.39899635893468927,0.4080211849249598
2017,Thuringa,Rural regions,At least once per month,0.3538011695906433,45410,0.3494032930208015,0.3581990461604851
2017,Thuringa,Rural regions,Never,0.12280701754385964,45410,0.1197881817764309,0.1258258533112884
2017,Thuringa,Rural regions,At least once per week,0.11988304093567251,45410,0.11689539319540959,0.12287068867593542
