"pli0089","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1999","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","Realschule","kein Migrationshintergrund","","","",""
"Nie","1999","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1999","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2000","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2000","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","Realschule","kein Migrationshintergrund","","","",""
"Nie","2000","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2000","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2001","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2001","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","2001","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","2001","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
