"pld0044","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2017","Mecklenburg-Vorpommern","maennlich","","","",""
"Manchmal","2017","Mecklenburg-Vorpommern","weiblich","","","",""
"Manchmal","2017","Sachsen","maennlich","","","",""
"Manchmal","2017","Sachsen","weiblich","","","",""
"Manchmal","2017","Sachsen-Anhalt","maennlich","","","",""
"Manchmal","2017","Sachsen-Anhalt","weiblich","","","",""
"Manchmal","2017","Thueringen","maennlich","","","",""
"Manchmal","2017","Thueringen","weiblich","","","",""
"Selten","2017","Schleswig-Holstein","maennlich","","","",""
"Selten","2017","Schleswig-Holstein","weiblich","","","",""
"Selten","2017","Hamburg","maennlich","","","",""
"Selten","2017","Hamburg","weiblich","","","",""
"Selten","2017","Niedersachsen","maennlich","","","",""
"Selten","2017","Niedersachsen","weiblich","","","",""
"Selten","2017","Bremen","maennlich","","","",""
"Selten","2017","Bremen","weiblich","","","",""
"Selten","2017","Nordrhein-Westfalen","maennlich","","","",""
"Selten","2017","Nordrhein-Westfalen","weiblich","","","",""
"Selten","2017","Hessen","maennlich","","","",""
"Selten","2017","Hessen","weiblich","","","",""
"Selten","2017","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Selten","2017","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Selten","2017","Baden-Wuerttemberg","maennlich","","","",""
"Selten","2017","Baden-Wuerttemberg","weiblich","","","",""
"Selten","2017","Bayern","maennlich","","","",""
"Selten","2017","Bayern","weiblich","","","",""
"Selten","2017","Saarland","maennlich","","","",""
"Selten","2017","Saarland","weiblich","","","",""
"Selten","2017","Berlin","maennlich","","","",""
"Selten","2017","Berlin","weiblich","","","",""
"Selten","2017","Brandenburg","maennlich","","","",""
"Selten","2017","Brandenburg","weiblich","","","",""
"Selten","2017","Mecklenburg-Vorpommern","maennlich","","","",""
"Selten","2017","Mecklenburg-Vorpommern","weiblich","","","",""
"Selten","2017","Sachsen","maennlich","","","",""
"Selten","2017","Sachsen","weiblich","","","",""
"Selten","2017","Sachsen-Anhalt","maennlich","","","",""
"Selten","2017","Sachsen-Anhalt","weiblich","","","",""
"Selten","2017","Thueringen","maennlich","","","",""
"Selten","2017","Thueringen","weiblich","","","",""
"Nie","2017","Schleswig-Holstein","maennlich","","","",""
"Nie","2017","Schleswig-Holstein","weiblich","","","",""
"Nie","2017","Hamburg","maennlich","","","",""
"Nie","2017","Hamburg","weiblich","","","",""
"Nie","2017","Niedersachsen","maennlich","","","",""
"Nie","2017","Niedersachsen","weiblich","","","",""
"Nie","2017","Bremen","maennlich","","","",""
"Nie","2017","Bremen","weiblich","","","",""
"Nie","2017","Nordrhein-Westfalen","maennlich","","","",""
"Nie","2017","Nordrhein-Westfalen","weiblich","","","",""
"Nie","2017","Hessen","maennlich","","","",""
"Nie","2017","Hessen","weiblich","","","",""
"Nie","2017","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nie","2017","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nie","2017","Baden-Wuerttemberg","maennlich","","","",""
"Nie","2017","Baden-Wuerttemberg","weiblich","","","",""
"Nie","2017","Bayern","maennlich","","","",""
"Nie","2017","Bayern","weiblich","","","",""
"Nie","2017","Saarland","maennlich","","","",""
"Nie","2017","Saarland","weiblich","","","",""
"Nie","2017","Berlin","maennlich","","","",""
"Nie","2017","Berlin","weiblich","","","",""
"Nie","2017","Brandenburg","maennlich","","","",""
"Nie","2017","Brandenburg","weiblich","","","",""
"Nie","2017","Mecklenburg-Vorpommern","maennlich","","","",""
"Nie","2017","Mecklenburg-Vorpommern","weiblich","","","",""
"Nie","2017","Sachsen","maennlich","","","",""
"Nie","2017","Sachsen","weiblich","","","",""
"Nie","2017","Sachsen-Anhalt","maennlich","","","",""
"Nie","2017","Sachsen-Anhalt","weiblich","","","",""
"Nie","2017","Thueringen","maennlich","","","",""
"Nie","2017","Thueringen","weiblich","","","",""
"Sehr oft","2018","Schleswig-Holstein","maennlich","4","0.0154811964822652","0.0037439048653313","0.0272184880991991"
"Sehr oft","2018","Schleswig-Holstein","weiblich","6","0.0103309052231188","0.00145909974321077","0.0192027107030268"
"Sehr oft","2018","Hamburg","maennlich","2","","",""
"Sehr oft","2018","Hamburg","weiblich","3","","",""
"Sehr oft","2018","Niedersachsen","maennlich","16","","",""
"Sehr oft","2018","Niedersachsen","weiblich","12","","",""
"Sehr oft","2018","Bremen","maennlich","2","","",""
"Sehr oft","2018","Bremen","weiblich","2","","",""
"Sehr oft","2018","Nordrhein-Westfalen","maennlich","31","0.00965245193880799","0.00579823197071275","0.0135066719069032"
"Sehr oft","2018","Nordrhein-Westfalen","weiblich","27","","",""
"Sehr oft","2018","Hessen","maennlich","14","","",""
"Sehr oft","2018","Hessen","weiblich","5","0.00369366272770441","-0.00026300226740456","0.00765032772281337"
"Sehr oft","2018","Rheinland-Pfalz,Saarland","maennlich","7","0.0127538122561785","0.00433849522817571","0.0211691292841812"
"Sehr oft","2018","Rheinland-Pfalz,Saarland","weiblich","6","0.00239328125633135","-0.00101402442843338","0.00580058694109607"
"Sehr oft","2018","Baden-Wuerttemberg","maennlich","9","0.00696314189473925","0.00241659333464977","0.0115096904548287"
"Sehr oft","2018","Baden-Wuerttemberg","weiblich","7","0.00367662802690124","0.000608648193603308","0.00674460786019916"
"Sehr oft","2018","Bayern","maennlich","10","","",""
"Sehr oft","2018","Bayern","weiblich","17","","",""
"Sehr oft","2018","Saarland","maennlich","","","",""
"Sehr oft","2018","Saarland","weiblich","","","",""
"Sehr oft","2018","Berlin","maennlich","2","","",""
"Sehr oft","2018","Berlin","weiblich","5","0.00374107246095056","-0.00154699861376981","0.00902914353567093"
"Sehr oft","2018","Brandenburg","maennlich","1","","",""
"Sehr oft","2018","Brandenburg","weiblich","3","","",""
"Sehr oft","2018","Mecklenburg-Vorpommern","maennlich","3","","",""
"Sehr oft","2018","Mecklenburg-Vorpommern","weiblich","","","",""
"Sehr oft","2018","Sachsen","maennlich","3","","",""
"Sehr oft","2018","Sachsen","weiblich","2","","",""
"Sehr oft","2018","Sachsen-Anhalt","maennlich","6","0.0109613773560537","0.000783100619592124","0.0211396540925153"
"Sehr oft","2018","Sachsen-Anhalt","weiblich","5","0.00759709296506246","3.15419007759143e-05","0.015162644029349"
"Sehr oft","2018","Thueringen","maennlich","","","",""
"Sehr oft","2018","Thueringen","weiblich","1","","",""
"Oft","2018","Schleswig-Holstein","maennlich","22","","",""
"Oft","2018","Schleswig-Holstein","weiblich","17","","",""
"Oft","2018","Hamburg","maennlich","13","","",""
"Oft","2018","Hamburg","weiblich","10","","",""
"Oft","2018","Niedersachsen","maennlich","54","0.0344857006849093","0.0240255072035636","0.0449458941662551"
"Oft","2018","Niedersachsen","weiblich","54","0.0363157073995075","0.0263549333716128","0.0462764814274023"
"Oft","2018","Bremen","maennlich","6","0.0264314851467709","-0.00425149116501343","0.0571144614585553"
"Oft","2018","Bremen","weiblich","5","0.0152928622180968","-0.00657233186870441","0.037158056304898"
"Oft","2018","Nordrhein-Westfalen","maennlich","136","","",""
"Oft","2018","Nordrhein-Westfalen","weiblich","119","","",""
"Oft","2018","Hessen","maennlich","43","0.0500135334607813","0.0348329669577121","0.0651940999638506"
"Oft","2018","Hessen","weiblich","50","0.0440068507311107","0.0306288334996316","0.0573848679625898"
"Oft","2018","Rheinland-Pfalz,Saarland","maennlich","28","","",""
"Oft","2018","Rheinland-Pfalz,Saarland","weiblich","33","0.0391151994235665","0.0255962488068834","0.0526341500402496"
"Oft","2018","Baden-Wuerttemberg","maennlich","75","0.0641671669989028","0.0507687929222082","0.0775655410755974"
"Oft","2018","Baden-Wuerttemberg","weiblich","57","0.0377812184891964","0.0281162066653609","0.0474462303130319"
"Oft","2018","Bayern","maennlich","88","0.0478589345953474","0.0380110795062155","0.0577067896844793"
"Oft","2018","Bayern","weiblich","79","0.0404236681690041","0.0321351682256931","0.0487121681123151"
"Oft","2018","Saarland","maennlich","","","",""
"Oft","2018","Saarland","weiblich","","","",""
"Oft","2018","Berlin","maennlich","32","0.0621269198882585","0.040622023382275","0.0836318163942421"
"Oft","2018","Berlin","weiblich","33","0.0788638284233402","0.0555177490965635","0.102209907750117"
"Oft","2018","Brandenburg","maennlich","12","","",""
"Oft","2018","Brandenburg","weiblich","7","0.00915929135241038","0.00116859500870194","0.0171499876961188"
"Oft","2018","Mecklenburg-Vorpommern","maennlich","5","0.0280657520969519","0.00821787518861465","0.0479136290052891"
"Oft","2018","Mecklenburg-Vorpommern","weiblich","3","","",""
"Oft","2018","Sachsen","maennlich","18","","",""
"Oft","2018","Sachsen","weiblich","18","","",""
"Oft","2018","Sachsen-Anhalt","maennlich","8","0.017926036100417","0.00495575774589551","0.0308963144549385"
"Oft","2018","Sachsen-Anhalt","weiblich","13","","",""
"Oft","2018","Thueringen","maennlich","14","","",""
"Oft","2018","Thueringen","weiblich","14","","",""
"Manchmal","2018","Schleswig-Holstein","maennlich","65","0.14394331592859","0.110569901709607","0.177316730147573"
"Manchmal","2018","Schleswig-Holstein","weiblich","76","0.15463507322937","0.122912096464239","0.1863580499945"
"Manchmal","2018","Hamburg","maennlich","40","0.152883571331727","0.103976868435546","0.201790274227908"
"Manchmal","2018","Hamburg","weiblich","65","0.2334724872879","0.182824473030328","0.284120501545472"
"Manchmal","2018","Niedersachsen","maennlich","209","","",""
"Manchmal","2018","Niedersachsen","weiblich","231","","",""
"Manchmal","2018","Bremen","maennlich","21","","",""
"Manchmal","2018","Bremen","weiblich","21","","",""
"Manchmal","2018","Nordrhein-Westfalen","maennlich","517","0.205620777634503","0.189688741064707","0.221552814204299"
"Manchmal","2018","Nordrhein-Westfalen","weiblich","514","0.17398213501061","0.160225034047297","0.187739235973924"
"Manchmal","2018","Hessen","maennlich","167","","",""
"Manchmal","2018","Hessen","weiblich","169","","",""
"Manchmal","2018","Rheinland-Pfalz,Saarland","maennlich","112","","",""
"Manchmal","2018","Rheinland-Pfalz,Saarland","weiblich","138","","",""
"Manchmal","2018","Baden-Wuerttemberg","maennlich","229","","",""
"Manchmal","2018","Baden-Wuerttemberg","weiblich","246","","",""
"Manchmal","2018","Bayern","maennlich","332","0.196461902247785","0.178132348295272","0.214791456200297"
"Manchmal","2018","Bayern","weiblich","360","0.163716911799202","0.148145006849477","0.179288816748926"
"Manchmal","2018","Saarland","maennlich","","","",""
"Manchmal","2018","Saarland","weiblich","","","",""
"Manchmal","2018","Berlin","maennlich","120","","",""
"Manchmal","2018","Berlin","weiblich","102","","",""
"Manchmal","2018","Brandenburg","maennlich","57","0.106958631123113","0.0792523746899562","0.134664887556269"
"Manchmal","2018","Brandenburg","weiblich","57","0.117202487500402","0.0902219414690941","0.144183033531709"
"Manchmal","2018","Mecklenburg-Vorpommern","maennlich","28","","",""
"Manchmal","2018","Mecklenburg-Vorpommern","weiblich","45","0.132407788262381","0.0958394092918173","0.168976167232945"
"Manchmal","2018","Sachsen","maennlich","97","0.131961823122128","0.10805640771024","0.155867238534016"
"Manchmal","2018","Sachsen","weiblich","98","0.110491348289052","0.0893910113791365","0.131591685198968"
"Manchmal","2018","Sachsen-Anhalt","maennlich","42","0.143814696707109","0.109512606577779","0.178116786836439"
"Manchmal","2018","Sachsen-Anhalt","weiblich","60","0.114873309862074","0.0870899273450056","0.142656692379141"
"Manchmal","2018","Thueringen","maennlich","52","0.144473819103152","0.111049324065241","0.177898314141063"
"Manchmal","2018","Thueringen","weiblich","66","0.119243516286552","0.0911174941321521","0.147369538440953"
"Selten","2018","Schleswig-Holstein","maennlich","156","","",""
"Selten","2018","Schleswig-Holstein","weiblich","195","","",""
"Selten","2018","Hamburg","maennlich","75","0.4539785583737","0.386317475693486","0.521639641053913"
"Selten","2018","Hamburg","weiblich","77","0.26484660212695","0.212018272233181","0.31767493202072"
"Selten","2018","Niedersachsen","maennlich","418","0.368464510410927","0.340811810034002","0.396117210787851"
"Selten","2018","Niedersachsen","weiblich","436","0.298362446992045","0.274000783711853","0.322724110272238"
"Selten","2018","Bremen","maennlich","42","0.418970761019084","0.324598514560531","0.513343007477637"
"Selten","2018","Bremen","weiblich","49","0.454514930555671","0.365795056445872","0.54323480466547"
"Selten","2018","Nordrhein-Westfalen","maennlich","826","0.328738157318662","0.310220122496252","0.347256192141073"
"Selten","2018","Nordrhein-Westfalen","weiblich","906","0.2952518403872","0.278698213643855","0.311805467130546"
"Selten","2018","Hessen","maennlich","296","","",""
"Selten","2018","Hessen","weiblich","318","0.347794342424595","0.316730315548627","0.378858369300563"
"Selten","2018","Rheinland-Pfalz,Saarland","maennlich","225","","",""
"Selten","2018","Rheinland-Pfalz,Saarland","weiblich","237","","",""
"Selten","2018","Baden-Wuerttemberg","maennlich","440","0.33880342459826","0.312925125940139","0.364681723256381"
"Selten","2018","Baden-Wuerttemberg","weiblich","487","0.319266649306258","0.295635067859592","0.342898230752923"
"Selten","2018","Bayern","maennlich","634","0.334489896364373","0.312723911817918","0.356255880910828"
"Selten","2018","Bayern","weiblich","701","0.287792653467639","0.268739740163","0.306845566772277"
"Selten","2018","Saarland","maennlich","","","",""
"Selten","2018","Saarland","weiblich","","","",""
"Selten","2018","Berlin","maennlich","176","","",""
"Selten","2018","Berlin","weiblich","185","","",""
"Selten","2018","Brandenburg","maennlich","140","","",""
"Selten","2018","Brandenburg","weiblich","149","","",""
"Selten","2018","Mecklenburg-Vorpommern","maennlich","67","0.24623504755602","0.194462423580343","0.298007671531696"
"Selten","2018","Mecklenburg-Vorpommern","weiblich","90","0.269557055395384","0.221681963330468","0.3174321474603"
"Selten","2018","Sachsen","maennlich","260","","",""
"Selten","2018","Sachsen","weiblich","239","","",""
"Selten","2018","Sachsen-Anhalt","maennlich","132","","",""
"Selten","2018","Sachsen-Anhalt","weiblich","140","","",""
"Selten","2018","Thueringen","maennlich","122","","",""
"Selten","2018","Thueringen","weiblich","133","","",""
"Nie","2018","Schleswig-Holstein","maennlich","178","","",""
"Nie","2018","Schleswig-Holstein","weiblich","205","","",""
"Nie","2018","Hamburg","maennlich","78","0.340549593467905","0.276147842265316","0.404951344670493"
"Nie","2018","Hamburg","weiblich","113","","",""
"Nie","2018","Niedersachsen","maennlich","472","0.440710867084162","0.412250800900935","0.469170933267389"
"Nie","2018","Niedersachsen","weiblich","622","0.514017072684047","0.487405060001419","0.540629085366676"
"Nie","2018","Bremen","maennlich","34","0.407345885703958","0.313365816514435","0.501325954893481"
"Nie","2018","Bremen","weiblich","44","0.376499271262747","0.290170420688485","0.462828121837009"
"Nie","2018","Nordrhein-Westfalen","maennlich","962","0.395470214607683","0.376195427080017","0.414745002135348"
"Nie","2018","Nordrhein-Westfalen","weiblich","1351","","",""
"Nie","2018","Hessen","maennlich","272","","",""
"Nie","2018","Hessen","weiblich","361","0.420118500209786","0.387925626505359","0.452311373914214"
"Nie","2018","Rheinland-Pfalz,Saarland","maennlich","311","0.428422500259069","0.391310749991327","0.465534250526811"
"Nie","2018","Rheinland-Pfalz,Saarland","weiblich","376","0.495622020700905","0.460757162671503","0.530486878730308"
"Nie","2018","Baden-Wuerttemberg","maennlich","532","0.405656506822584","0.378809584472338","0.432503429172831"
"Nie","2018","Baden-Wuerttemberg","weiblich","698","0.487867042738142","0.462529202261901","0.513204883214382"
"Nie","2018","Bayern","maennlich","741","0.41467812964386","0.391950066396829","0.437406192890891"
"Nie","2018","Bayern","weiblich","1012","","",""
"Nie","2018","Saarland","maennlich","","","",""
"Nie","2018","Saarland","weiblich","","","",""
"Nie","2018","Berlin","maennlich","154","","",""
"Nie","2018","Berlin","weiblich","187","","",""
"Nie","2018","Brandenburg","maennlich","268","","",""
"Nie","2018","Brandenburg","weiblich","330","0.582754144591367","0.541393197872285","0.624115091310449"
"Nie","2018","Mecklenburg-Vorpommern","maennlich","163","","",""
"Nie","2018","Mecklenburg-Vorpommern","weiblich","192","","",""
"Nie","2018","Sachsen","maennlich","392","0.442118030145599","0.407039369382716","0.477196690908482"
"Nie","2018","Sachsen","weiblich","491","0.594384750941047","0.561337059176648","0.627432442705446"
"Nie","2018","Sachsen-Anhalt","maennlich","214","","",""
"Nie","2018","Sachsen-Anhalt","weiblich","288","","",""
"Nie","2018","Thueringen","maennlich","237","","",""
"Nie","2018","Thueringen","weiblich","296","","",""
