"plh0108","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"1 Sehr wichtig","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2000","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2000","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2000","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2000","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2000","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2000","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2001","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2001","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2001","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2001","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2001","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2001","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2001","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2001","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2001","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2001","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2001","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2001","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","2001","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2002","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2002","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2002","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2002","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2002","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2002","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2002","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2002","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2002","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2002","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","2002","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2002","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","2002","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","2002","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","2002","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
