"plb0218","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2019","(Fach-)Abitur","indirekter Migrationshintergrund","45","0.137642994313606","0.0977838706187022","0.177502118008509"
"Ja, jede Woche","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","AkademikerIn","kein Migrationshintergrund","615","0.114420981473042","0.104588170295347","0.124253792650737"
"Ja, jede Woche","2019","AkademikerIn","direkter Migrationshintergrund","97","0.147759612699318","0.123184769204257","0.17233445619438"
"Ja, jede Woche","2019","AkademikerIn","indirekter Migrationshintergrund","66","0.13423961204509","0.0990239351615383","0.169455288928641"
"Ja, jede Woche","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","kein Migrationshintergrund","28","","",""
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","direkter Migrationshintergrund","20","","",""
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.239668976041755","0.0869142239924445","0.392423728091066"
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","Hauptschule","kein Migrationshintergrund","333","0.158629898678657","0.142749351490575","0.174510445866739"
"Ja, alle 2 Wochen","2019","Hauptschule","direkter Migrationshintergrund","137","","",""
"Ja, alle 2 Wochen","2019","Hauptschule","indirekter Migrationshintergrund","51","0.239364821517364","0.185381346699471","0.293348296335257"
"Ja, alle 2 Wochen","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","Realschule","kein Migrationshintergrund","684","0.147710742388887","0.137035937370289","0.158385547407486"
"Ja, alle 2 Wochen","2019","Realschule","direkter Migrationshintergrund","36","0.245426880953196","0.185333490580542","0.30552027132585"
"Ja, alle 2 Wochen","2019","Realschule","indirekter Migrationshintergrund","51","0.160003759151413","0.121149484808502","0.198858033494324"
"Ja, alle 2 Wochen","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","kein Migrationshintergrund","299","","",""
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","direkter Migrationshintergrund","123","","",""
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","indirekter Migrationshintergrund","44","0.161114900132053","0.118581878577993","0.203647921686114"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","AkademikerIn","kein Migrationshintergrund","435","0.104249259937226","0.0948099274477821","0.113688592426669"
"Ja, alle 2 Wochen","2019","AkademikerIn","direkter Migrationshintergrund","115","","",""
"Ja, alle 2 Wochen","2019","AkademikerIn","indirekter Migrationshintergrund","38","0.0610755465393527","0.0363386138891863","0.0858124791895191"
"Ja, alle 2 Wochen","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","kein Migrationshintergrund","8","0.0666701029605245","0.0242760027287077","0.109064203192341"
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.109915432548179","0.0503711412471168","0.169459723849242"
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","Hauptschule","kein Migrationshintergrund","174","","",""
"Ja, alle 3-4 Wochen","2019","Hauptschule","direkter Migrationshintergrund","61","0.0927034172426127","0.071947593758469","0.113459240726756"
"Ja, alle 3-4 Wochen","2019","Hauptschule","indirekter Migrationshintergrund","16","","",""
"Ja, alle 3-4 Wochen","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","Realschule","kein Migrationshintergrund","391","0.0915544474880135","0.0828778474581686","0.100231047517858"
"Ja, alle 3-4 Wochen","2019","Realschule","direkter Migrationshintergrund","10","","",""
"Ja, alle 3-4 Wochen","2019","Realschule","indirekter Migrationshintergrund","20","","",""
"Ja, alle 3-4 Wochen","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","kein Migrationshintergrund","218","","",""
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","direkter Migrationshintergrund","35","0.0409373845166418","0.0254154998651262","0.0564592691681574"
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","indirekter Migrationshintergrund","25","","",""
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","AkademikerIn","kein Migrationshintergrund","419","0.0884612047923583","0.0796896776978882","0.0972327318868283"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","direkter Migrationshintergrund","56","0.0604950000101015","0.043985226272205","0.0770047737479979"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","indirekter Migrationshintergrund","29","","",""
"Ja, alle 3-4 Wochen","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Seltener","2019","(noch) kein Abschluss","direkter Migrationshintergrund","15","","",""
"Seltener","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Seltener","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","Hauptschule","kein Migrationshintergrund","418","0.213774481924855","0.195953529915021","0.23159543393469"
"Seltener","2019","Hauptschule","direkter Migrationshintergrund","134","","",""
"Seltener","2019","Hauptschule","indirekter Migrationshintergrund","39","0.154539422813965","0.108808623326466","0.200270222301463"
"Seltener","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","Realschule","kein Migrationshintergrund","793","0.200685062910425","0.18863534465834","0.212734781162509"
"Seltener","2019","Realschule","direkter Migrationshintergrund","32","0.161873489608532","0.110438621391971","0.213308357825093"
"Seltener","2019","Realschule","indirekter Migrationshintergrund","67","0.188298231331755","0.146864274951412","0.229732187712098"
"Seltener","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","(Fach-)Abitur","kein Migrationshintergrund","412","0.206100679861871","0.189081420710887","0.223119939012854"
"Seltener","2019","(Fach-)Abitur","direkter Migrationshintergrund","95","0.13135938562643","0.104898063211032","0.157820708041828"
"Seltener","2019","(Fach-)Abitur","indirekter Migrationshintergrund","55","0.147818452333397","0.106756695084974","0.18888020958182"
"Seltener","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","AkademikerIn","kein Migrationshintergrund","1058","","",""
"Seltener","2019","AkademikerIn","direkter Migrationshintergrund","151","","",""
"Seltener","2019","AkademikerIn","indirekter Migrationshintergrund","90","0.210909652144091","0.168768303137339","0.253051001150844"
"Seltener","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
