"plb0219","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2019","AkademikerIn","direkter Migrationshintergrund","54","0.0771142808028509","0.0586397591597136","0.0955888024459882"
"Ja, jede Woche","2019","AkademikerIn","indirekter Migrationshintergrund","35","0.0932603088491388","0.0633043280323314","0.123216289665946"
"Ja, jede Woche","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","kein Migrationshintergrund","22","","",""
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","direkter Migrationshintergrund","9","0.0585249889964672","0.0138391180031126","0.103210859989822"
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","7","0.203253989219945","0.0567907685116425","0.349717209928247"
"Ja, alle 2 Wochen","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","Hauptschule","kein Migrationshintergrund","178","","",""
"Ja, alle 2 Wochen","2019","Hauptschule","direkter Migrationshintergrund","78","0.0956134929777833","0.0744977394587442","0.116729246496822"
"Ja, alle 2 Wochen","2019","Hauptschule","indirekter Migrationshintergrund","33","0.169784219790526","0.121679873645714","0.217888565935338"
"Ja, alle 2 Wochen","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","Realschule","kein Migrationshintergrund","421","0.0941472536884679","0.0852920918290789","0.103002415547857"
"Ja, alle 2 Wochen","2019","Realschule","direkter Migrationshintergrund","24","","",""
"Ja, alle 2 Wochen","2019","Realschule","indirekter Migrationshintergrund","37","0.124194624391191","0.0889828149385476","0.159406433843834"
"Ja, alle 2 Wochen","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","kein Migrationshintergrund","204","","",""
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","direkter Migrationshintergrund","82","0.154676748933904","0.126328123394404","0.183025374473405"
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","indirekter Migrationshintergrund","29","","",""
"Ja, alle 2 Wochen","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2019","AkademikerIn","kein Migrationshintergrund","319","0.0752362870779627","0.0670477086809652","0.0834248654749602"
"Ja, alle 2 Wochen","2019","AkademikerIn","direkter Migrationshintergrund","86","0.104142712471985","0.0829900182726622","0.125295406671307"
"Ja, alle 2 Wochen","2019","AkademikerIn","indirekter Migrationshintergrund","38","0.0740427871609434","0.0470697007037398","0.101015873618147"
"Ja, alle 2 Wochen","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","kein Migrationshintergrund","7","0.057453834702781","0.0169816119907655","0.0979260574147964"
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.103751936162067","0.0457012471730693","0.161802625151064"
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","Hauptschule","kein Migrationshintergrund","100","","",""
"Ja, alle 3-4 Wochen","2019","Hauptschule","direkter Migrationshintergrund","31","0.0478023745462038","0.0324823931856857","0.0631223559067218"
"Ja, alle 3-4 Wochen","2019","Hauptschule","indirekter Migrationshintergrund","6","0.0228717024319045","0.00371745013174588","0.0420259547320631"
"Ja, alle 3-4 Wochen","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","Realschule","kein Migrationshintergrund","244","","",""
"Ja, alle 3-4 Wochen","2019","Realschule","direkter Migrationshintergrund","6","0.0141354151591419","-0.00251911378150768","0.0307899440997914"
"Ja, alle 3-4 Wochen","2019","Realschule","indirekter Migrationshintergrund","18","","",""
"Ja, alle 3-4 Wochen","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","kein Migrationshintergrund","140","","",""
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","direkter Migrationshintergrund","28","","",""
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"Ja, alle 3-4 Wochen","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2019","AkademikerIn","kein Migrationshintergrund","323","0.0708468558073274","0.0628818997388342","0.0788118118758206"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","direkter Migrationshintergrund","44","0.0471822561543219","0.0324988739630582","0.0618656383455855"
"Ja, alle 3-4 Wochen","2019","AkademikerIn","indirekter Migrationshintergrund","26","","",""
"Ja, alle 3-4 Wochen","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Seltener","2019","(noch) kein Abschluss","direkter Migrationshintergrund","9","0.0500060907171141","0.00851383736471235","0.0914983440695159"
"Seltener","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Seltener","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","Hauptschule","kein Migrationshintergrund","275","","",""
"Seltener","2019","Hauptschule","direkter Migrationshintergrund","66","0.0912314323654101","0.0705553216021239","0.111907543128696"
"Seltener","2019","Hauptschule","indirekter Migrationshintergrund","22","","",""
"Seltener","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","Realschule","kein Migrationshintergrund","566","0.137580971066901","0.127136120675747","0.148025821458054"
"Seltener","2019","Realschule","direkter Migrationshintergrund","18","","",""
"Seltener","2019","Realschule","indirekter Migrationshintergrund","42","0.145178241273313","0.107566651541901","0.182789831004725"
"Seltener","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","(Fach-)Abitur","kein Migrationshintergrund","321","0.154684941939322","0.139407160967223","0.169962722911421"
"Seltener","2019","(Fach-)Abitur","direkter Migrationshintergrund","63","0.0695403288016589","0.0495980295290571","0.0894826280742607"
"Seltener","2019","(Fach-)Abitur","indirekter Migrationshintergrund","36","0.0916108183061567","0.0580603737633732","0.12516126284894"
"Seltener","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2019","AkademikerIn","kein Migrationshintergrund","912","0.22999001878368","0.216925839986332","0.243054197581028"
"Seltener","2019","AkademikerIn","direkter Migrationshintergrund","139","","",""
"Seltener","2019","AkademikerIn","indirekter Migrationshintergrund","81","0.189673575629173","0.149287912153446","0.2300592391049"
"Seltener","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
