"plh0112","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"3 Weniger wichtig","1999","Thueringen","Staedtischer Raum","","","",""
"3 Weniger wichtig","1999","Thueringen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Schleswig-Holstein","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Schleswig-Holstein","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Hamburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Niedersachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Niedersachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Bremen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Hessen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Hessen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Bayern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Bayern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Berlin","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Brandenburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Brandenburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Sachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Sachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Sachsen-Anhalt","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Sachsen-Anhalt","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1999","Thueringen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1999","Thueringen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Schleswig-Holstein","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Schleswig-Holstein","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Hamburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Hamburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Niedersachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Niedersachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Bremen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Bremen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Hessen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Hessen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Bayern","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Bayern","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Berlin","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Berlin","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Brandenburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Brandenburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Sachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Sachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Sachsen-Anhalt","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Sachsen-Anhalt","Laendlicher Raum","","","",""
"1 Sehr wichtig","2000","Thueringen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2000","Thueringen","Laendlicher Raum","","","",""
"2 Wichtig","2000","Schleswig-Holstein","Staedtischer Raum","","","",""
"2 Wichtig","2000","Schleswig-Holstein","Laendlicher Raum","","","",""
"2 Wichtig","2000","Hamburg","Staedtischer Raum","","","",""
"2 Wichtig","2000","Hamburg","Laendlicher Raum","","","",""
"2 Wichtig","2000","Niedersachsen","Staedtischer Raum","","","",""
"2 Wichtig","2000","Niedersachsen","Laendlicher Raum","","","",""
"2 Wichtig","2000","Bremen","Staedtischer Raum","","","",""
"2 Wichtig","2000","Bremen","Laendlicher Raum","","","",""
"2 Wichtig","2000","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"2 Wichtig","2000","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"2 Wichtig","2000","Hessen","Staedtischer Raum","","","",""
"2 Wichtig","2000","Hessen","Laendlicher Raum","","","",""
"2 Wichtig","2000","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"2 Wichtig","2000","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"2 Wichtig","2000","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"2 Wichtig","2000","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"2 Wichtig","2000","Bayern","Staedtischer Raum","","","",""
"2 Wichtig","2000","Bayern","Laendlicher Raum","","","",""
"2 Wichtig","2000","Saarland","Staedtischer Raum","","","",""
"2 Wichtig","2000","Saarland","Laendlicher Raum","","","",""
"2 Wichtig","2000","Berlin","Staedtischer Raum","","","",""
"2 Wichtig","2000","Berlin","Laendlicher Raum","","","",""
"2 Wichtig","2000","Brandenburg","Staedtischer Raum","","","",""
"2 Wichtig","2000","Brandenburg","Laendlicher Raum","","","",""
"2 Wichtig","2000","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"2 Wichtig","2000","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"2 Wichtig","2000","Sachsen","Staedtischer Raum","","","",""
"2 Wichtig","2000","Sachsen","Laendlicher Raum","","","",""
"2 Wichtig","2000","Sachsen-Anhalt","Staedtischer Raum","","","",""
"2 Wichtig","2000","Sachsen-Anhalt","Laendlicher Raum","","","",""
"2 Wichtig","2000","Thueringen","Staedtischer Raum","","","",""
"2 Wichtig","2000","Thueringen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Schleswig-Holstein","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Schleswig-Holstein","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Hamburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Hamburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Niedersachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Niedersachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Bremen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Bremen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Hessen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Hessen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Bayern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Bayern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Berlin","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Brandenburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Brandenburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Sachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Sachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Sachsen-Anhalt","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Sachsen-Anhalt","Laendlicher Raum","","","",""
"3 Weniger wichtig","2000","Thueringen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2000","Thueringen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Schleswig-Holstein","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Schleswig-Holstein","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Hamburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Niedersachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Niedersachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Bremen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Hessen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Hessen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Bayern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Bayern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Berlin","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Brandenburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Brandenburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Sachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Sachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Sachsen-Anhalt","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Sachsen-Anhalt","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2000","Thueringen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2000","Thueringen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Schleswig-Holstein","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Schleswig-Holstein","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Hamburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Hamburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Niedersachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Niedersachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Bremen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Bremen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Hessen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Hessen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Bayern","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Bayern","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Berlin","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Berlin","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Brandenburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Brandenburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Sachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Sachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Sachsen-Anhalt","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Sachsen-Anhalt","Laendlicher Raum","","","",""
"1 Sehr wichtig","2001","Thueringen","Staedtischer Raum","","","",""
"1 Sehr wichtig","2001","Thueringen","Laendlicher Raum","","","",""
"2 Wichtig","2001","Schleswig-Holstein","Staedtischer Raum","","","",""
"2 Wichtig","2001","Schleswig-Holstein","Laendlicher Raum","","","",""
"2 Wichtig","2001","Hamburg","Staedtischer Raum","","","",""
"2 Wichtig","2001","Hamburg","Laendlicher Raum","","","",""
"2 Wichtig","2001","Niedersachsen","Staedtischer Raum","","","",""
"2 Wichtig","2001","Niedersachsen","Laendlicher Raum","","","",""
"2 Wichtig","2001","Bremen","Staedtischer Raum","","","",""
"2 Wichtig","2001","Bremen","Laendlicher Raum","","","",""
"2 Wichtig","2001","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"2 Wichtig","2001","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"2 Wichtig","2001","Hessen","Staedtischer Raum","","","",""
"2 Wichtig","2001","Hessen","Laendlicher Raum","","","",""
"2 Wichtig","2001","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"2 Wichtig","2001","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"2 Wichtig","2001","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"2 Wichtig","2001","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"2 Wichtig","2001","Bayern","Staedtischer Raum","","","",""
"2 Wichtig","2001","Bayern","Laendlicher Raum","","","",""
"2 Wichtig","2001","Saarland","Staedtischer Raum","","","",""
"2 Wichtig","2001","Saarland","Laendlicher Raum","","","",""
"2 Wichtig","2001","Berlin","Staedtischer Raum","","","",""
"2 Wichtig","2001","Berlin","Laendlicher Raum","","","",""
"2 Wichtig","2001","Brandenburg","Staedtischer Raum","","","",""
"2 Wichtig","2001","Brandenburg","Laendlicher Raum","","","",""
"2 Wichtig","2001","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"2 Wichtig","2001","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"2 Wichtig","2001","Sachsen","Staedtischer Raum","","","",""
"2 Wichtig","2001","Sachsen","Laendlicher Raum","","","",""
"2 Wichtig","2001","Sachsen-Anhalt","Staedtischer Raum","","","",""
"2 Wichtig","2001","Sachsen-Anhalt","Laendlicher Raum","","","",""
"2 Wichtig","2001","Thueringen","Staedtischer Raum","","","",""
"2 Wichtig","2001","Thueringen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Schleswig-Holstein","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Schleswig-Holstein","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Hamburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Hamburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Niedersachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Niedersachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Bremen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Bremen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Hessen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Hessen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Bayern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Bayern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Berlin","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Brandenburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Brandenburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Sachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Sachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Sachsen-Anhalt","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Sachsen-Anhalt","Laendlicher Raum","","","",""
"3 Weniger wichtig","2001","Thueringen","Staedtischer Raum","","","",""
"3 Weniger wichtig","2001","Thueringen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2001","Schleswig-Holstein","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2001","Schleswig-Holstein","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2001","Hamburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2001","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2001","Niedersachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2001","Niedersachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2001","Bremen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2001","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2001","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2001","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2001","Hessen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2001","Hessen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2001","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2001","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
