"plh0112","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger wichtig","2000","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","2000","Baden-Württemberg","2","","","",""
"Weniger wichtig","2000","Baden-Württemberg","3","","","",""
"Weniger wichtig","2000","Baden-Württemberg","4","","","",""
"Weniger wichtig","2000","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","2000","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","2000","Bayern","2","","","",""
"Weniger wichtig","2000","Bayern","3","","","",""
"Weniger wichtig","2000","Bayern","4","","","",""
"Weniger wichtig","2000","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","2000","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","2000","Saarland","2","","","",""
"Weniger wichtig","2000","Saarland","3","","","",""
"Weniger wichtig","2000","Saarland","4","","","",""
"Weniger wichtig","2000","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","2000","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","2000","Berlin","2","","","",""
"Weniger wichtig","2000","Berlin","3","","","",""
"Weniger wichtig","2000","Berlin","4","","","",""
"Weniger wichtig","2000","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","2000","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","2000","Brandenburg","2","","","",""
"Weniger wichtig","2000","Brandenburg","3","","","",""
"Weniger wichtig","2000","Brandenburg","4","","","",""
"Weniger wichtig","2000","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","2000","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","2000","Mecklenburg-Vorpommern","2","","","",""
"Weniger wichtig","2000","Mecklenburg-Vorpommern","3","","","",""
"Weniger wichtig","2000","Mecklenburg-Vorpommern","4","","","",""
"Weniger wichtig","2000","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","2000","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","2000","Sachsen","2","","","",""
"Weniger wichtig","2000","Sachsen","3","","","",""
"Weniger wichtig","2000","Sachsen","4","","","",""
"Weniger wichtig","2000","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","2000","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","2000","Sachsen-Anhalt","2","","","",""
"Weniger wichtig","2000","Sachsen-Anhalt","3","","","",""
"Weniger wichtig","2000","Sachsen-Anhalt","4","","","",""
"Weniger wichtig","2000","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Weniger wichtig","2000","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Weniger wichtig","2000","Thüringen","2","","","",""
"Weniger wichtig","2000","Thüringen","3","","","",""
"Weniger wichtig","2000","Thüringen","4","","","",""
"Weniger wichtig","2000","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Schleswig-Holstein","2","","","",""
"Ganz unwichtig","2000","Schleswig-Holstein","3","","","",""
"Ganz unwichtig","2000","Schleswig-Holstein","4","","","",""
"Ganz unwichtig","2000","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Hamburg","2","","","",""
"Ganz unwichtig","2000","Hamburg","3","","","",""
"Ganz unwichtig","2000","Hamburg","4","","","",""
"Ganz unwichtig","2000","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Niedersachsen","2","","","",""
"Ganz unwichtig","2000","Niedersachsen","3","","","",""
"Ganz unwichtig","2000","Niedersachsen","4","","","",""
"Ganz unwichtig","2000","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Bremen","2","","","",""
"Ganz unwichtig","2000","Bremen","3","","","",""
"Ganz unwichtig","2000","Bremen","4","","","",""
"Ganz unwichtig","2000","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Nordrhein-Westfalen","2","","","",""
"Ganz unwichtig","2000","Nordrhein-Westfalen","3","","","",""
"Ganz unwichtig","2000","Nordrhein-Westfalen","4","","","",""
"Ganz unwichtig","2000","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Hessen","2","","","",""
"Ganz unwichtig","2000","Hessen","3","","","",""
"Ganz unwichtig","2000","Hessen","4","","","",""
"Ganz unwichtig","2000","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Rheinland-Pfalz,Saarland","2","","","",""
"Ganz unwichtig","2000","Rheinland-Pfalz,Saarland","3","","","",""
"Ganz unwichtig","2000","Rheinland-Pfalz,Saarland","4","","","",""
"Ganz unwichtig","2000","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Baden-Württemberg","2","","","",""
"Ganz unwichtig","2000","Baden-Württemberg","3","","","",""
"Ganz unwichtig","2000","Baden-Württemberg","4","","","",""
"Ganz unwichtig","2000","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Bayern","2","","","",""
"Ganz unwichtig","2000","Bayern","3","","","",""
"Ganz unwichtig","2000","Bayern","4","","","",""
"Ganz unwichtig","2000","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Saarland","2","","","",""
"Ganz unwichtig","2000","Saarland","3","","","",""
"Ganz unwichtig","2000","Saarland","4","","","",""
"Ganz unwichtig","2000","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Berlin","2","","","",""
"Ganz unwichtig","2000","Berlin","3","","","",""
"Ganz unwichtig","2000","Berlin","4","","","",""
"Ganz unwichtig","2000","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Brandenburg","2","","","",""
"Ganz unwichtig","2000","Brandenburg","3","","","",""
"Ganz unwichtig","2000","Brandenburg","4","","","",""
"Ganz unwichtig","2000","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Mecklenburg-Vorpommern","2","","","",""
"Ganz unwichtig","2000","Mecklenburg-Vorpommern","3","","","",""
"Ganz unwichtig","2000","Mecklenburg-Vorpommern","4","","","",""
"Ganz unwichtig","2000","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Sachsen","2","","","",""
"Ganz unwichtig","2000","Sachsen","3","","","",""
"Ganz unwichtig","2000","Sachsen","4","","","",""
"Ganz unwichtig","2000","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Sachsen-Anhalt","2","","","",""
"Ganz unwichtig","2000","Sachsen-Anhalt","3","","","",""
"Ganz unwichtig","2000","Sachsen-Anhalt","4","","","",""
"Ganz unwichtig","2000","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ganz unwichtig","2000","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Ganz unwichtig","2000","Thüringen","2","","","",""
"Ganz unwichtig","2000","Thüringen","3","","","",""
"Ganz unwichtig","2000","Thüringen","4","","","",""
"Ganz unwichtig","2000","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Schleswig-Holstein","2","","","",""
"Sehr wichtig","2001","Schleswig-Holstein","3","","","",""
"Sehr wichtig","2001","Schleswig-Holstein","4","","","",""
"Sehr wichtig","2001","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Hamburg","2","","","",""
"Sehr wichtig","2001","Hamburg","3","","","",""
"Sehr wichtig","2001","Hamburg","4","","","",""
"Sehr wichtig","2001","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Niedersachsen","2","","","",""
"Sehr wichtig","2001","Niedersachsen","3","","","",""
"Sehr wichtig","2001","Niedersachsen","4","","","",""
"Sehr wichtig","2001","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Bremen","2","","","",""
"Sehr wichtig","2001","Bremen","3","","","",""
"Sehr wichtig","2001","Bremen","4","","","",""
"Sehr wichtig","2001","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Nordrhein-Westfalen","2","","","",""
"Sehr wichtig","2001","Nordrhein-Westfalen","3","","","",""
"Sehr wichtig","2001","Nordrhein-Westfalen","4","","","",""
"Sehr wichtig","2001","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Hessen","2","","","",""
"Sehr wichtig","2001","Hessen","3","","","",""
"Sehr wichtig","2001","Hessen","4","","","",""
"Sehr wichtig","2001","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Rheinland-Pfalz,Saarland","2","","","",""
"Sehr wichtig","2001","Rheinland-Pfalz,Saarland","3","","","",""
"Sehr wichtig","2001","Rheinland-Pfalz,Saarland","4","","","",""
"Sehr wichtig","2001","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Baden-Württemberg","2","","","",""
"Sehr wichtig","2001","Baden-Württemberg","3","","","",""
"Sehr wichtig","2001","Baden-Württemberg","4","","","",""
"Sehr wichtig","2001","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Bayern","2","","","",""
"Sehr wichtig","2001","Bayern","3","","","",""
"Sehr wichtig","2001","Bayern","4","","","",""
"Sehr wichtig","2001","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Saarland","2","","","",""
"Sehr wichtig","2001","Saarland","3","","","",""
"Sehr wichtig","2001","Saarland","4","","","",""
"Sehr wichtig","2001","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Berlin","2","","","",""
"Sehr wichtig","2001","Berlin","3","","","",""
"Sehr wichtig","2001","Berlin","4","","","",""
"Sehr wichtig","2001","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Brandenburg","2","","","",""
"Sehr wichtig","2001","Brandenburg","3","","","",""
"Sehr wichtig","2001","Brandenburg","4","","","",""
"Sehr wichtig","2001","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Mecklenburg-Vorpommern","2","","","",""
"Sehr wichtig","2001","Mecklenburg-Vorpommern","3","","","",""
"Sehr wichtig","2001","Mecklenburg-Vorpommern","4","","","",""
"Sehr wichtig","2001","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Sachsen","2","","","",""
"Sehr wichtig","2001","Sachsen","3","","","",""
"Sehr wichtig","2001","Sachsen","4","","","",""
"Sehr wichtig","2001","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Sachsen-Anhalt","2","","","",""
"Sehr wichtig","2001","Sachsen-Anhalt","3","","","",""
"Sehr wichtig","2001","Sachsen-Anhalt","4","","","",""
"Sehr wichtig","2001","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Sehr wichtig","2001","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Sehr wichtig","2001","Thüringen","2","","","",""
"Sehr wichtig","2001","Thüringen","3","","","",""
"Sehr wichtig","2001","Thüringen","4","","","",""
"Sehr wichtig","2001","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Schleswig-Holstein","2","","","",""
"Wichtig","2001","Schleswig-Holstein","3","","","",""
"Wichtig","2001","Schleswig-Holstein","4","","","",""
"Wichtig","2001","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Hamburg","2","","","",""
"Wichtig","2001","Hamburg","3","","","",""
"Wichtig","2001","Hamburg","4","","","",""
"Wichtig","2001","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Niedersachsen","2","","","",""
"Wichtig","2001","Niedersachsen","3","","","",""
"Wichtig","2001","Niedersachsen","4","","","",""
"Wichtig","2001","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Bremen","2","","","",""
"Wichtig","2001","Bremen","3","","","",""
"Wichtig","2001","Bremen","4","","","",""
"Wichtig","2001","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Nordrhein-Westfalen","2","","","",""
"Wichtig","2001","Nordrhein-Westfalen","3","","","",""
"Wichtig","2001","Nordrhein-Westfalen","4","","","",""
"Wichtig","2001","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Hessen","2","","","",""
"Wichtig","2001","Hessen","3","","","",""
"Wichtig","2001","Hessen","4","","","",""
"Wichtig","2001","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Rheinland-Pfalz,Saarland","2","","","",""
"Wichtig","2001","Rheinland-Pfalz,Saarland","3","","","",""
"Wichtig","2001","Rheinland-Pfalz,Saarland","4","","","",""
"Wichtig","2001","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Baden-Württemberg","2","","","",""
"Wichtig","2001","Baden-Württemberg","3","","","",""
"Wichtig","2001","Baden-Württemberg","4","","","",""
"Wichtig","2001","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Bayern","2","","","",""
"Wichtig","2001","Bayern","3","","","",""
"Wichtig","2001","Bayern","4","","","",""
"Wichtig","2001","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Saarland","2","","","",""
"Wichtig","2001","Saarland","3","","","",""
"Wichtig","2001","Saarland","4","","","",""
"Wichtig","2001","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Berlin","2","","","",""
"Wichtig","2001","Berlin","3","","","",""
"Wichtig","2001","Berlin","4","","","",""
"Wichtig","2001","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Brandenburg","2","","","",""
"Wichtig","2001","Brandenburg","3","","","",""
"Wichtig","2001","Brandenburg","4","","","",""
"Wichtig","2001","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Mecklenburg-Vorpommern","2","","","",""
"Wichtig","2001","Mecklenburg-Vorpommern","3","","","",""
"Wichtig","2001","Mecklenburg-Vorpommern","4","","","",""
"Wichtig","2001","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Sachsen","2","","","",""
"Wichtig","2001","Sachsen","3","","","",""
"Wichtig","2001","Sachsen","4","","","",""
"Wichtig","2001","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Sachsen-Anhalt","2","","","",""
"Wichtig","2001","Sachsen-Anhalt","3","","","",""
"Wichtig","2001","Sachsen-Anhalt","4","","","",""
"Wichtig","2001","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Wichtig","2001","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Wichtig","2001","Thüringen","2","","","",""
"Wichtig","2001","Thüringen","3","","","",""
