"pli0082","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2000","Schleswig-Holstein","Westdeutschland","","","",""
"Nie","2000","Schleswig-Holstein","Ostdeutschland","","","",""
"Nie","2000","Hamburg","Westdeutschland","","","",""
"Nie","2000","Hamburg","Ostdeutschland","","","",""
"Nie","2000","Niedersachsen","Westdeutschland","","","",""
"Nie","2000","Niedersachsen","Ostdeutschland","","","",""
"Nie","2000","Bremen","Westdeutschland","","","",""
"Nie","2000","Bremen","Ostdeutschland","","","",""
"Nie","2000","Nordrhein-Westfalen","Westdeutschland","","","",""
"Nie","2000","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Nie","2000","Hessen","Westdeutschland","","","",""
"Nie","2000","Hessen","Ostdeutschland","","","",""
"Nie","2000","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Nie","2000","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Nie","2000","Baden-Wuerttemberg","Westdeutschland","","","",""
"Nie","2000","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Nie","2000","Bayern","Westdeutschland","","","",""
"Nie","2000","Bayern","Ostdeutschland","","","",""
"Nie","2000","Saarland","Westdeutschland","","","",""
"Nie","2000","Saarland","Ostdeutschland","","","",""
"Nie","2000","Berlin","Westdeutschland","","","",""
"Nie","2000","Berlin","Ostdeutschland","","","",""
"Nie","2000","Brandenburg","Westdeutschland","","","",""
"Nie","2000","Brandenburg","Ostdeutschland","","","",""
"Nie","2000","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Nie","2000","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Nie","2000","Sachsen","Westdeutschland","","","",""
"Nie","2000","Sachsen","Ostdeutschland","","","",""
"Nie","2000","Sachsen-Anhalt","Westdeutschland","","","",""
"Nie","2000","Sachsen-Anhalt","Ostdeutschland","","","",""
"Nie","2000","Thueringen","Westdeutschland","","","",""
"Nie","2000","Thueringen","Ostdeutschland","","","",""
"Taeglich","2001","Schleswig-Holstein","Westdeutschland","","","",""
"Taeglich","2001","Schleswig-Holstein","Ostdeutschland","","","",""
"Taeglich","2001","Hamburg","Westdeutschland","","","",""
"Taeglich","2001","Hamburg","Ostdeutschland","","","",""
"Taeglich","2001","Niedersachsen","Westdeutschland","","","",""
"Taeglich","2001","Niedersachsen","Ostdeutschland","","","",""
"Taeglich","2001","Bremen","Westdeutschland","","","",""
"Taeglich","2001","Bremen","Ostdeutschland","","","",""
"Taeglich","2001","Nordrhein-Westfalen","Westdeutschland","","","",""
"Taeglich","2001","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Taeglich","2001","Hessen","Westdeutschland","","","",""
"Taeglich","2001","Hessen","Ostdeutschland","","","",""
"Taeglich","2001","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Taeglich","2001","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Taeglich","2001","Baden-Wuerttemberg","Westdeutschland","","","",""
"Taeglich","2001","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Taeglich","2001","Bayern","Westdeutschland","","","",""
"Taeglich","2001","Bayern","Ostdeutschland","","","",""
"Taeglich","2001","Saarland","Westdeutschland","","","",""
"Taeglich","2001","Saarland","Ostdeutschland","","","",""
"Taeglich","2001","Berlin","Westdeutschland","","","",""
"Taeglich","2001","Berlin","Ostdeutschland","","","",""
"Taeglich","2001","Brandenburg","Westdeutschland","","","",""
"Taeglich","2001","Brandenburg","Ostdeutschland","","","",""
"Taeglich","2001","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Taeglich","2001","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Taeglich","2001","Sachsen","Westdeutschland","","","",""
"Taeglich","2001","Sachsen","Ostdeutschland","","","",""
"Taeglich","2001","Sachsen-Anhalt","Westdeutschland","","","",""
"Taeglich","2001","Sachsen-Anhalt","Ostdeutschland","","","",""
"Taeglich","2001","Thueringen","Westdeutschland","","","",""
"Taeglich","2001","Thueringen","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Schleswig-Holstein","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Schleswig-Holstein","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Hamburg","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Hamburg","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Niedersachsen","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Niedersachsen","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Bremen","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Bremen","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Nordrhein-Westfalen","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Hessen","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Hessen","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Baden-Wuerttemberg","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Bayern","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Bayern","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Saarland","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Saarland","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Berlin","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Berlin","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Brandenburg","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Brandenburg","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Sachsen","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Sachsen","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Sachsen-Anhalt","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Sachsen-Anhalt","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Thueringen","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Thueringen","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Schleswig-Holstein","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Schleswig-Holstein","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Hamburg","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Hamburg","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Niedersachsen","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Niedersachsen","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Bremen","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Bremen","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Nordrhein-Westfalen","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Hessen","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Hessen","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Baden-Wuerttemberg","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Bayern","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Bayern","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Saarland","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Saarland","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Berlin","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Berlin","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Brandenburg","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Brandenburg","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Sachsen","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Sachsen","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Sachsen-Anhalt","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Sachsen-Anhalt","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Thueringen","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Thueringen","Ostdeutschland","","","",""
"Seltener","2001","Schleswig-Holstein","Westdeutschland","","","",""
"Seltener","2001","Schleswig-Holstein","Ostdeutschland","","","",""
"Seltener","2001","Hamburg","Westdeutschland","","","",""
"Seltener","2001","Hamburg","Ostdeutschland","","","",""
"Seltener","2001","Niedersachsen","Westdeutschland","","","",""
"Seltener","2001","Niedersachsen","Ostdeutschland","","","",""
"Seltener","2001","Bremen","Westdeutschland","","","",""
"Seltener","2001","Bremen","Ostdeutschland","","","",""
"Seltener","2001","Nordrhein-Westfalen","Westdeutschland","","","",""
"Seltener","2001","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Seltener","2001","Hessen","Westdeutschland","","","",""
"Seltener","2001","Hessen","Ostdeutschland","","","",""
"Seltener","2001","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Seltener","2001","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Seltener","2001","Baden-Wuerttemberg","Westdeutschland","","","",""
"Seltener","2001","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Seltener","2001","Bayern","Westdeutschland","","","",""
"Seltener","2001","Bayern","Ostdeutschland","","","",""
"Seltener","2001","Saarland","Westdeutschland","","","",""
"Seltener","2001","Saarland","Ostdeutschland","","","",""
"Seltener","2001","Berlin","Westdeutschland","","","",""
"Seltener","2001","Berlin","Ostdeutschland","","","",""
"Seltener","2001","Brandenburg","Westdeutschland","","","",""
"Seltener","2001","Brandenburg","Ostdeutschland","","","",""
"Seltener","2001","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Seltener","2001","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Seltener","2001","Sachsen","Westdeutschland","","","",""
"Seltener","2001","Sachsen","Ostdeutschland","","","",""
"Seltener","2001","Sachsen-Anhalt","Westdeutschland","","","",""
"Seltener","2001","Sachsen-Anhalt","Ostdeutschland","","","",""
"Seltener","2001","Thueringen","Westdeutschland","","","",""
"Seltener","2001","Thueringen","Ostdeutschland","","","",""
"Nie","2001","Schleswig-Holstein","Westdeutschland","","","",""
"Nie","2001","Schleswig-Holstein","Ostdeutschland","","","",""
"Nie","2001","Hamburg","Westdeutschland","","","",""
"Nie","2001","Hamburg","Ostdeutschland","","","",""
"Nie","2001","Niedersachsen","Westdeutschland","","","",""
"Nie","2001","Niedersachsen","Ostdeutschland","","","",""
"Nie","2001","Bremen","Westdeutschland","","","",""
"Nie","2001","Bremen","Ostdeutschland","","","",""
"Nie","2001","Nordrhein-Westfalen","Westdeutschland","","","",""
"Nie","2001","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Nie","2001","Hessen","Westdeutschland","","","",""
"Nie","2001","Hessen","Ostdeutschland","","","",""
"Nie","2001","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Nie","2001","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Nie","2001","Baden-Wuerttemberg","Westdeutschland","","","",""
"Nie","2001","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Nie","2001","Bayern","Westdeutschland","","","",""
"Nie","2001","Bayern","Ostdeutschland","","","",""
"Nie","2001","Saarland","Westdeutschland","","","",""
"Nie","2001","Saarland","Ostdeutschland","","","",""
"Nie","2001","Berlin","Westdeutschland","","","",""
"Nie","2001","Berlin","Ostdeutschland","","","",""
"Nie","2001","Brandenburg","Westdeutschland","","","",""
"Nie","2001","Brandenburg","Ostdeutschland","","","",""
"Nie","2001","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Nie","2001","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Nie","2001","Sachsen","Westdeutschland","","","",""
"Nie","2001","Sachsen","Ostdeutschland","","","",""
"Nie","2001","Sachsen-Anhalt","Westdeutschland","","","",""
"Nie","2001","Sachsen-Anhalt","Ostdeutschland","","","",""
"Nie","2001","Thueringen","Westdeutschland","","","",""
"Nie","2001","Thueringen","Ostdeutschland","","","",""
"Taeglich","2002","Schleswig-Holstein","Westdeutschland","","","",""
"Taeglich","2002","Schleswig-Holstein","Ostdeutschland","","","",""
"Taeglich","2002","Hamburg","Westdeutschland","","","",""
"Taeglich","2002","Hamburg","Ostdeutschland","","","",""
"Taeglich","2002","Niedersachsen","Westdeutschland","","","",""
"Taeglich","2002","Niedersachsen","Ostdeutschland","","","",""
"Taeglich","2002","Bremen","Westdeutschland","","","",""
"Taeglich","2002","Bremen","Ostdeutschland","","","",""
"Taeglich","2002","Nordrhein-Westfalen","Westdeutschland","","","",""
"Taeglich","2002","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Taeglich","2002","Hessen","Westdeutschland","","","",""
"Taeglich","2002","Hessen","Ostdeutschland","","","",""
"Taeglich","2002","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Taeglich","2002","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Taeglich","2002","Baden-Wuerttemberg","Westdeutschland","","","",""
"Taeglich","2002","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Taeglich","2002","Bayern","Westdeutschland","","","",""
"Taeglich","2002","Bayern","Ostdeutschland","","","",""
"Taeglich","2002","Saarland","Westdeutschland","","","",""
"Taeglich","2002","Saarland","Ostdeutschland","","","",""
"Taeglich","2002","Berlin","Westdeutschland","","","",""
"Taeglich","2002","Berlin","Ostdeutschland","","","",""
"Taeglich","2002","Brandenburg","Westdeutschland","","","",""
"Taeglich","2002","Brandenburg","Ostdeutschland","","","",""
"Taeglich","2002","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Taeglich","2002","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Taeglich","2002","Sachsen","Westdeutschland","","","",""
"Taeglich","2002","Sachsen","Ostdeutschland","","","",""
"Taeglich","2002","Sachsen-Anhalt","Westdeutschland","","","",""
"Taeglich","2002","Sachsen-Anhalt","Ostdeutschland","","","",""
"Taeglich","2002","Thueringen","Westdeutschland","","","",""
"Taeglich","2002","Thueringen","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Schleswig-Holstein","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Schleswig-Holstein","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Hamburg","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Hamburg","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Niedersachsen","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Niedersachsen","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Bremen","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Bremen","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Nordrhein-Westfalen","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Hessen","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Hessen","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Baden-Wuerttemberg","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Bayern","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Bayern","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Saarland","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Saarland","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Berlin","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Berlin","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Brandenburg","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Brandenburg","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Sachsen","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Sachsen","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Sachsen-Anhalt","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Sachsen-Anhalt","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Thueringen","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Thueringen","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Schleswig-Holstein","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Schleswig-Holstein","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Hamburg","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Hamburg","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Niedersachsen","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Niedersachsen","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Bremen","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Bremen","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Nordrhein-Westfalen","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Hessen","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Hessen","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Baden-Wuerttemberg","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Bayern","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Bayern","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Saarland","Westdeutschland","","","",""
